timestamp_ms,target_rpm,raw_encoder_count,raw_speed,filtered_speed,error_rpm,pi_output,pwm_duty,current,system_state,fault_flags,disturbance_active,applied_force_n,torque_nm,run_id
9940,150.0,37198,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,1
9950,150.0,37236,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,1
9960,150.0,37273,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,1
9970,150.0,37310,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,1
9980,150.0,37348,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,1
9990,150.0,37386,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,1
0,150.0,0,0.0,0.0,150.0,97.5,97.5,1.17,3,0,0,0.0,0.0,2
10,150.0,22,88.24,44.12,105.88,62.65,62.65,0.709,3,0,0,0.0,0.0,2
20,150.0,60,152.41,80.21,69.79,30.2,30.2,0.292,3,0,0,0.0,0.0,2
30,150.0,103,172.46,137.7,12.3,16.8,16.8,0.121,3,0,0,0.0,0.0,2
40,150.0,147,176.47,167.11,-17.11,10.83,10.83,0.046,3,0,0,0.0,0.0,2
50,150.0,192,180.48,176.47,-26.47,4.25,4.25,-0.034,3,0,0,0.0,0.0,2
60,150.0,235,172.46,176.47,-26.47,4.89,4.89,-0.023,3,0,0,0.0,0.0,2
70,150.0,277,168.45,173.8,-23.8,4.13,4.13,-0.029,3,0,0,0.0,0.0,2
80,150.0,317,160.43,167.11,-17.11,6.58,6.58,0.003,3,0,0,0.0,0.0,2
90,150.0,357,160.43,163.1,-13.1,5.01,5.01,-0.015,3,0,0,0.0,0.0,2
100,150.0,395,152.41,157.75,-7.75,8.66,8.66,0.031,3,0,0,0.0,0.0,2
110,150.0,434,156.42,156.42,-6.42,5.7,5.7,-0.004,3,0,0,0.0,0.0,2
120,150.0,471,148.4,152.41,-2.41,9.95,9.95,0.048,3,0,0,0.0,0.0,2
130,150.0,509,152.41,152.41,-2.41,7.58,7.58,0.02,3,0,0,0.0,0.0,2
140,150.0,546,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
150,150.0,584,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
160,150.0,621,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
170,150.0,659,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
180,150.0,696,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
190,150.0,734,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
200,150.0,771,148.4,149.73,0.27,9.47,9.47,0.044,3,0,0,0.0,0.0,2
210,150.0,808,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
220,150.0,845,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
230,150.0,883,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
240,150.0,920,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
250,150.0,958,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
260,150.0,995,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
270,150.0,1033,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
280,150.0,1070,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
290,150.0,1107,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
300,150.0,1145,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
310,150.0,1182,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
320,150.0,1220,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
330,150.0,1257,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
340,150.0,1294,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
350,150.0,1332,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
360,150.0,1369,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
370,150.0,1407,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
380,150.0,1444,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
390,150.0,1481,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
400,150.0,1519,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
410,150.0,1556,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
420,150.0,1594,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
430,150.0,1631,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
440,150.0,1668,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
450,150.0,1706,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
460,150.0,1743,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
470,150.0,1780,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,2
480,150.0,1818,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
490,150.0,1856,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
500,150.0,1893,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
510,150.0,1930,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
520,150.0,1967,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
530,150.0,2005,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
540,150.0,2043,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
550,150.0,2080,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
560,150.0,2117,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
570,150.0,2154,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
580,150.0,2192,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
590,150.0,2229,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
600,150.0,2267,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
610,150.0,2304,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
620,150.0,2342,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
630,150.0,2379,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
640,150.0,2416,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
650,150.0,2454,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
660,150.0,2491,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
670,150.0,2529,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
680,150.0,2566,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
690,150.0,2603,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
700,150.0,2641,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
710,150.0,2678,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
720,150.0,2716,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
730,150.0,2753,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
740,150.0,2790,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
750,150.0,2828,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
760,150.0,2865,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
770,150.0,2903,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
780,150.0,2940,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
790,150.0,2977,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
800,150.0,3015,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
810,150.0,3052,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
820,150.0,3090,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
830,150.0,3127,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
840,150.0,3164,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
850,150.0,3202,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
860,150.0,3239,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
870,150.0,3276,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,2
880,150.0,3314,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
890,150.0,3351,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
900,150.0,3389,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
910,150.0,3427,152.41,151.07,-1.07,7.1,7.1,0.015,3,0,0,0.0,0.0,2
920,150.0,3463,144.39,149.73,0.27,11.95,11.95,0.074,3,0,0,0.0,0.0,2
930,150.0,3501,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
940,150.0,3539,152.41,149.73,0.27,7.22,7.22,0.016,3,0,0,0.0,0.0,2
950,150.0,3576,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
960,150.0,3613,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
970,150.0,3650,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
980,150.0,3688,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
990,150.0,3725,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1000,150.0,3763,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1010,150.0,3800,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1020,150.0,3838,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1030,150.0,3875,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1040,150.0,3912,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1050,150.0,3950,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1060,150.0,3987,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1070,150.0,4025,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1080,150.0,4062,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1090,150.0,4099,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1100,150.0,4137,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1110,150.0,4174,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1120,150.0,4212,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1130,150.0,4249,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1140,150.0,4286,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1150,150.0,4324,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1160,150.0,4361,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1170,150.0,4399,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1180,150.0,4436,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1190,150.0,4473,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1200,150.0,4511,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1210,150.0,4548,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1220,150.0,4585,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1230,150.0,4623,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1240,150.0,4661,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
1250,150.0,4698,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
1260,150.0,4735,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1270,150.0,4772,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1280,150.0,4810,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1290,150.0,4848,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
1300,150.0,4885,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
1310,150.0,4922,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1320,150.0,4959,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1330,150.0,4997,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1340,150.0,5034,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1350,150.0,5072,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1360,150.0,5109,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1370,150.0,5147,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1380,150.0,5184,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1390,150.0,5221,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1400,150.0,5259,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1410,150.0,5296,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1420,150.0,5334,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1430,150.0,5371,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1440,150.0,5408,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1450,150.0,5446,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1460,150.0,5483,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1470,150.0,5521,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1480,150.0,5558,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1490,150.0,5595,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1500,150.0,5633,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1510,150.0,5670,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1520,150.0,5708,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1530,150.0,5745,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1540,150.0,5782,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1550,150.0,5820,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1560,150.0,5857,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1570,150.0,5895,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1580,150.0,5932,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1590,150.0,5969,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1600,150.0,6007,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1610,150.0,6044,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1620,150.0,6081,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1630,150.0,6119,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1640,150.0,6157,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
1650,150.0,6194,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
1660,150.0,6231,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1670,150.0,6268,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1680,150.0,6306,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1690,150.0,6343,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1700,150.0,6381,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1710,150.0,6418,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1720,150.0,6456,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1730,150.0,6493,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1740,150.0,6531,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
1750,150.0,6568,148.4,149.73,0.27,9.47,9.47,0.044,3,0,0,0.0,0.0,2
1760,150.0,6605,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1770,150.0,6642,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
1780,150.0,6680,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1790,150.0,6717,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1800,150.0,6755,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1810,150.0,6792,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1820,150.0,6830,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1830,150.0,6867,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1840,150.0,6904,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1850,150.0,6942,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1860,150.0,6979,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1870,150.0,7017,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1880,150.0,7054,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1890,150.0,7091,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1900,150.0,7129,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1910,150.0,7166,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1920,150.0,7204,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
1930,150.0,7241,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
1940,150.0,7278,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
1950,150.0,7316,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
1960,150.0,7353,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
1970,150.0,7390,148.4,149.73,0.27,9.95,9.95,0.048,3,0,0,0.0,0.0,2
1980,150.0,7428,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
1990,150.0,7466,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
2000,150.0,7503,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
2010,150.0,7540,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2020,150.0,7577,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
2030,150.0,7615,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
2040,150.0,7653,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
2050,150.0,7690,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
2060,150.0,7727,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2070,150.0,7764,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
2080,150.0,7802,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
2090,150.0,7839,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2100,150.0,7877,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2110,150.0,7914,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2120,150.0,7952,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2130,150.0,7989,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2140,150.0,8026,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2150,150.0,8064,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2160,150.0,8101,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2170,150.0,8139,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2180,150.0,8176,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2190,150.0,8213,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2200,150.0,8251,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2210,150.0,8288,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2220,150.0,8326,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2230,150.0,8363,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2240,150.0,8400,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2250,150.0,8438,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2260,150.0,8475,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2270,150.0,8513,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2280,150.0,8550,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2290,150.0,8587,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2300,150.0,8625,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2310,150.0,8662,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2320,150.0,8700,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2330,150.0,8737,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2340,150.0,8774,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2350,150.0,8812,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2360,150.0,8849,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2370,150.0,8886,148.4,149.73,0.27,9.95,9.95,0.049,3,0,0,0.0,0.0,2
2380,150.0,8924,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
2390,150.0,8962,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
2400,150.0,8999,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,0,0.0,0.0,2
2410,150.0,9036,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2420,150.0,9073,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
2430,150.0,9111,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
2440,150.0,9148,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2450,150.0,9186,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2460,150.0,9223,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2470,150.0,9261,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2480,150.0,9298,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2490,150.0,9336,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,0,0.0,0.0,2
2500,150.0,9373,148.4,149.73,0.27,9.47,9.47,0.044,3,0,0,0.0,0.0,2
2510,150.0,9410,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2520,150.0,9447,148.4,148.4,1.6,9.95,9.95,0.049,3,0,0,0.0,0.0,2
2530,150.0,9485,152.41,149.73,0.27,7.58,7.58,0.02,3,0,0,0.0,0.0,2
2540,150.0,9522,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2550,150.0,9560,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2560,150.0,9597,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2570,150.0,9635,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2580,150.0,9672,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2590,150.0,9709,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2600,150.0,9747,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2610,150.0,9784,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2620,150.0,9822,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2630,150.0,9859,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2640,150.0,9896,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2650,150.0,9934,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2660,150.0,9971,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2670,150.0,10009,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,0,0.0,0.0,2
2680,150.0,10046,148.4,149.73,0.27,9.59,9.59,0.045,3,0,0,0.0,0.0,2
2690,150.0,10083,148.4,149.73,0.27,9.83,9.83,0.047,3,0,0,0.0,0.0,2
2700,150.0,10121,152.41,149.73,0.27,7.46,7.46,0.018,3,0,0,0.0,0.0,2
2710,150.0,10158,148.4,149.73,0.27,9.71,9.71,0.046,3,0,0,0.0,0.0,2
2720,150.0,10195,148.4,149.73,0.27,9.95,9.95,0.048,3,0,0,0.0,0.0,2
